title,artist,track_id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Dance With Me,"Felguk, NUZB",7s914GtCjjcdeAP0TScYqB,house,0.903,0.872,1,-5.241,1,0.111,0.00245,0.208,0.148,0.642,123.979
Another Sleepless Night - Bassman Mix,Shawn Christopher,0TKbvgL8jUh8Ne4tCn9EMW,house,0.786,0.739,1,-10.068,0,0.0532,3.53e-05,0.807,0.108,0.0773,121.743
Don't Leave Me Lonely (feat. Yebba) - Purple Disco Machine Remix,"Mark Ronson, Yebba, Purple Disco Machine",1lrxKnhETdtGBk5BecESRD,house,0.81,0.763,8,-6.48,1,0.0711,0.247,0.000799,0.0548,0.848,118.011
Born Again (Babylonia),"Sunnery James & Ryan Marciano, Nicola Fasano, Adam Clay",0t5AAineLuUCFbeTjZxvhs,house,0.638,0.791,11,-6.891,0,0.0365,0.131,0.000197,0.567,0.434,126.042
How Will I Know (feat. Anni) - Sonny Vice Remix,"Nicola Fasano, Miami Rockets, Anni, Sonny Vice",5Sa5qWAN1QvhTQwbXcAROo,house,0.769,0.665,7,-6.938,1,0.0319,0.0175,0.000248,0.148,0.317,125.0
Austin's Groove - Volkoder Remix,"Kid Crème, Volkoder",4rWsJs3kQHhpa02GMYauJ3,house,0.804,0.861,9,-6.924,1,0.0551,0.00178,0.82,0.0176,0.851,123.988
Open Up,"Felguk, INGEK",4q9nsBn8OhQibTq5JROovY,house,0.799,0.908,1,-5.794,1,0.0826,0.000509,0.799,0.057,0.212,124.015
Beautiful People - Club Mix,Barbara Tucker,4tPQHWxbCmEiFwOsVSrzxe,house,0.798,0.768,7,-6.722,1,0.127,0.0302,8.19e-06,0.214,0.595,123.864
Move On,Twolate,1QozvzDTel0bHSdm8TMYn9,house,0.637,0.971,11,-4.244,0,0.0447,0.00312,0.243,0.348,0.808,125.015
Turn Your Love Around,"Cedric Gervais, Chris Willis",1ABqaS5IL6YZGXNIzUeKfS,house,0.634,0.95,7,-3.59,0,0.0728,0.0566,1.98e-05,0.787,0.653,123.995
Smoke Machine,Dave Winnel,1FjrdluokOl5I6QoeRUePv,house,0.703,0.987,6,-4.395,0,0.0665,0.00871,0.406,0.0986,0.939,123.975
Say It To Me,Deeperlove,3qqhWaIT5JI2IpYUIO38Rm,house,0.723,0.841,6,-6.744,1,0.0405,0.00679,0.499,0.255,0.782,124.947
Telema,"Valexx, Boule Mpanya",1CKmUfnXKNpXRE2dTkOVu4,house,0.704,0.886,11,-4.214,0,0.0746,0.000574,0.0216,0.0472,0.354,123.027
Good Things - Disco Edit,"Cedric Gervais, Just Kiddin, Kyan",26VNWta4v0Dr5wWoFD386M,house,0.643,0.872,0,-2.635,1,0.0511,0.000822,0.0,0.311,0.483,122.0
Turn Up The Bass - Fast Eddie Scratch It Up Mix,Tyree Cooper,4a2VdX9fRz3mFuEP17TnEn,house,0.762,0.898,7,-6.208,0,0.142,0.000564,5.12e-06,0.122,0.349,126.657
Edony - Nico De Andrea Remix,"Africanism, Martin Solveig, Nico de Andrea",07vwPSSb06UQuYY6pyvjVC,house,0.68,0.906,4,-6.547,0,0.0615,0.000288,0.211,0.342,0.496,124.008
Chunky,Format:B,5SB73InpxuEQ20qEWhOQFV,house,0.803,0.858,10,-4.019,1,0.0538,0.0111,0.096,0.0766,0.862,121.989
Desire,"Butch, C.Vogt",6NMlHvmdyWegdtZ45wYPpe,house,0.767,0.768,4,-10.508,0,0.0552,0.0348,0.254,0.541,0.968,124.003
Boom,"Martin Badder, Space Jump Salute",5ZdtLnOmAFAIqnaCbJPkeV,house,0.742,0.912,1,-4.881,0,0.0469,0.00931,0.285,0.0632,0.599,126.027
Desire,Eli Brown,1vgaxeDixMkDNzwmoLI7aL,house,0.582,0.926,5,-5.639,0,0.0463,0.00137,0.431,0.0696,0.578,124.972
It Just Won't Do - Radio Edit,"Tim Deluxe, Sam Obernik",6Ss1QOGzn0iG8hrRRSGrr9,house,0.678,0.936,5,-4.876,0,0.0373,0.00166,0.457,0.376,0.877,129.996
Outcast,Felon,6YRfLM8qDqGb6AXT1imDqM,house,0.655,0.909,3,-4.654,0,0.0336,0.00523,0.829,0.0542,0.434,121.988
My Feeling - Daddy's Prime Time Edit,Junior Jack,1HkPj9fZFpjAoAUigBAmJS,house,0.7,0.849,11,-6.561,0,0.129,0.00601,0.0193,0.284,0.449,130.988
Everything's Gonna Be Alright (feat. London Community Gospel Choir),"Mark Knight, Beverley Knight, London Community Gospel Choir",6e9zuRnA4Vsg3PO6I1CMte,house,0.623,0.939,2,-3.666,1,0.0745,0.0102,0.0,0.699,0.661,123.981
DM - Ridney Mix,"DM, Ridney",3K58D5lk3fyXUXiBVH2PAi,house,0.743,0.856,6,-5.514,1,0.056,0.00288,0.00142,0.31,0.804,125.983
You're Sunshine,WEISS,4gdjZS54vHNBk467zeAqkq,house,0.462,0.921,1,-6.578,1,0.0421,0.00859,0.00962,0.136,0.395,122.985
Promised Land - Groove Armada Remix,"Joe Smooth, Groove Armada",4Vf1zm2tT33H2uf7labEyA,house,0.742,0.852,11,-5.558,1,0.0354,0.000152,0.0348,0.332,0.261,126.005
Everybody Know Now - Ben Pearce Remix,"GotSome, Ben Pearce",6Urli0M0AkpHvz7QDU0mFb,house,0.73,0.807,7,-10.913,0,0.0388,0.00823,0.574,0.411,0.783,127.999
Bits And Pieces - PBH & Jack Remix,"Artemesia, Patrick Prins, PBH & JACK",5Vtu9XVHZEK8nO1Mx0mMrn,house,0.846,0.808,7,-4.207,1,0.0463,0.0392,0.667,0.0454,0.8,124.987
Bigger Than Prince - Hot Since 82 Remix,"Green Velvet, Hot Since 82",0QpyJWORLFGotplb4ojDTT,house,0.849,0.868,4,-5.201,0,0.0576,0.0124,0.436,0.104,0.911,122.018
Play With The Voice,"Joe T Vannelli, Csilla",2Vqc5t4O6VrOHMU9aY8hgx,house,0.636,0.934,6,-6.338,0,0.0576,0.00189,0.102,0.196,0.0975,123.92
Can't Get Enough! - Vocal Club Mix,Soulsearcher,0qJDy1QsmmnZt343XTzxQd,house,0.747,0.973,4,-6.415,0,0.037,0.000357,0.565,0.308,0.983,128.128
Separated,Cloonee,5O7yUDeSAj390VI5z98jsd,house,0.753,0.765,4,-3.739,0,0.0332,0.0143,8.41e-05,0.338,0.155,125.986
I'll Be There - Funky Garage Vox,"Big Moses, Derreck Givens",4ivwFeDtbo4gYled8cXzP7,house,0.731,0.581,1,-13.77,0,0.0441,0.0046,0.000973,0.0779,0.941,125.015
Take Me Away - 2018 Remaster,"StoneBridge, Therese",5nyU041r69oavFQEEMzdI9,house,0.647,0.79,8,-5.502,1,0.0307,0.00014,0.0061,0.0599,0.904,128.023
Shot You Down,"Audio Bullys, Nancy Sinatra",6IxhlGtqmnnCIZX7j0nJtt,house,0.729,0.598,5,-4.724,0,0.0567,0.299,0.0773,0.162,0.474,125.971
Like A Fool - Boiling Point Mix,"Low Steppa, Stevie Neale",3F6lt5Oo263eLcX2YrvT7L,house,0.752,0.903,5,-5.752,0,0.105,0.0149,0.0705,0.107,0.788,125.032
Giv Me Luv - Trent Cantrelle Remix,Alcatraz,1Kh8TBinYaeh399B8kMmO4,house,0.804,0.893,2,-7.053,1,0.0424,0.000255,0.782,0.0703,0.916,122.997
Gypsy Woman 2006 (La-Da-Dee) - Thoka Remix,"Sami Dee, Crystal Waters, Freddy Jones",57xBrCaTjShNndMZDmwhZD,house,0.678,0.897,10,-7.643,1,0.0342,0.00258,0.0534,0.393,0.752,128.002
Keep Pushin' - Yousef Circus Rework,"Inaya Day, Yousef",1pdL8JMl7oguvSxcizAtfH,house,0.796,0.704,9,-7.441,1,0.0635,0.000442,0.216,0.106,0.736,126.02
Like This,"Jerome Price, ANML KNGDM",4rIxJBMpFeenXyoemHxYB6,house,0.693,0.896,1,-6.522,1,0.0356,0.0472,0.428,0.116,0.666,124.01
Piece of Me,"MK, Becky Hill",1ZQnV7ePl8yXoLjPfhWE5L,house,0.68,0.913,5,-2.343,0,0.0844,0.00565,0.0,0.288,0.669,121.961
Love If You Need It (feat. Fi McCluskey),"Horse Meat Disco, Fi McCluskey",0y0B16tfeFvg5ImtE4UAdy,house,0.749,0.762,2,-5.795,1,0.0361,0.00201,0.0499,0.0438,0.89,122.033
Party,"MistaJam, Anelisa Lamola",3KbWRLR9DM7B1KQrVlLLqr,house,0.698,0.95,0,-4.388,0,0.0812,0.00763,0.143,0.329,0.681,124.962
Gotta Let You Go - Original '95 Radio Edit,Dominica,4ncDLigc0frMDPYGYwkJ9C,house,0.734,0.978,3,-5.159,0,0.0678,0.101,0.0281,0.254,0.711,126.381
Girls Like Us,"B15 Project, Crissy D, Lady G",7qhiUlUsbGf68xFHA7fhUK,house,0.791,0.86,7,-5.386,0,0.0359,0.141,0.361,0.205,0.973,130.041
Deep End,John Summit,61eyaitcIdl1jpnc6Kb8M3,house,0.797,0.843,1,-7.672,0,0.0442,0.00418,0.527,0.123,0.835,125.992
Most Precious Love (feat. Barbara Tucker) - DF's Future 3000 Club Mix,"Blaze, Barbara Tucker",6FziJnbRxW1g90eU4QV99x,house,0.796,0.819,5,-6.542,1,0.0375,0.000686,0.00226,0.0856,0.838,125.993
Deep Inside - Deep Inside Remix,Hardrive,2bqIaUlA8bEnnxz0ZOmI3f,house,0.814,0.776,1,-7.472,0,0.0923,0.000124,0.574,0.419,0.373,123.877
Cada Vez - Grant Nelson Radio Edit,Negrocan,6NYctBsuODhva162XjwYq5,house,0.85,0.665,8,-9.602,1,0.127,0.00173,0.0894,0.371,0.892,124.966
Somebody New - MK's Club Mix,MK,28W4QYkpI60lOXXf5CeXXH,house,0.619,0.527,3,-15.33,0,0.0591,0.000174,0.843,0.0428,0.847,120.697
Whatcha Got To Say,Richard F.,0GZ50MyHCb0A34xsmIUOV3,house,0.772,0.677,10,-12.173,0,0.067,5.01e-05,0.817,0.0949,0.798,127.943
Bango (To the Batmobile) - Club Bang,The Todd Terry Project,5n2yBIOI6gzamzDOzWNDPz,house,0.791,0.981,1,-7.724,1,0.0575,0.0223,0.221,0.295,0.853,123.083
In And Out Of My Life - Armand Van Helden Mix,Tonja Dantzler,11pLG7iXxaH1Gk7ZnN9OFq,house,0.788,0.913,6,-7.038,0,0.0395,0.00459,0.00737,0.264,0.36,122.988
Superstylin',Groove Armada,2yWyFT6bW1Rd9cjVvYi4v8,house,0.742,0.798,9,-8.263,1,0.0558,0.00346,0.00131,0.259,0.928,128.967
Love U Seek - 2K18 Rework Edit,"Samuele Sartini, Amanda Wilson",6sTsvngbZpKGW5WUkFoHkH,house,0.694,0.779,5,-4.886,0,0.0754,0.0459,2.79e-05,0.146,0.481,122.989
Sugar Is Sweeter - Armand Van Helden's Drum 'n' Bass Mix,CJ Bolland,6UV0ZF75H9hUOB4bHb2f8G,house,0.736,0.8,9,-9.948,0,0.0675,0.000148,0.609,0.544,0.182,127.987
Been a Long Time - Original Mix,The Fog,5ijP2pNh0YFX0d7QSSoYjr,house,0.89,0.668,11,-13.352,1,0.176,0.0105,0.133,0.0906,0.751,119.998
Big Fun (Remastered),Inner City,3wkuQoLlaw2AmUlrANTnYZ,house,0.673,0.931,10,-4.326,0,0.0394,0.00037,0.487,0.044,0.929,122.023
I Believe - The Cube Guys Remix 2016,"Happy Clappers, The Cube Guys",5P1rDg26QrPilxGBkKJEDS,house,0.703,0.963,7,-5.859,1,0.0395,0.000495,0.798,0.667,0.538,124.988
Sunshine,Low Steppa,0kNPKqpvxfACILaPJhmNt8,house,0.636,0.984,10,-5.572,0,0.0477,0.000471,0.134,0.371,0.0967,124.012
The Man With the Red Face - Video Edit,Laurent Garnier,3FwsjsakjJkeLotPOGIr7s,house,0.694,0.727,3,-11.015,1,0.0408,0.0141,0.934,0.128,0.464,131.994
Want You In My Soul - Club Mix,"Lovebirds, Stee Downes",4DU9rzgRaYPDrdrWieP5Ko,house,0.746,0.676,3,-6.293,0,0.0416,0.0595,0.000326,0.067,0.466,121.017
Big Fun - Full Intention Extended Remix,"Kevin Saunderson, Inner City, Full Intention",289tVi6siXA8wgUJuJ6p6t,house,0.809,0.583,3,-6.528,0,0.0921,0.000212,0.922,0.0613,0.56,123.013
Another - Mercer Remix,"Tim Baresko, Clyde P, Mercer",0GZnDidwtVLCQgyGx4JcAX,house,0.818,0.862,5,-4.136,1,0.0941,0.0039,0.714,0.087,0.174,125.017
Moments,"D.O.D, The Melody Men",7Bf2WLPgf4YK4L6mQkuH03,house,0.313,0.884,11,-4.444,0,0.0533,0.0336,0.095,0.316,0.456,118.605
Do It - Main Mix,"Bob Sinclar, Eddie Amador, Africanism",6xwR7kpIrDMRAO9VdWgGkO,house,0.821,0.964,11,-5.912,0,0.141,0.0243,0.778,0.24,0.48,125.498
Get Up (Everybody) - Parade Mix,Byron Stingily,4cId03qMA9VLM8E92kYLEn,house,0.827,0.659,7,-9.453,1,0.291,0.0234,0.00399,0.0747,0.556,126.02
The Girl Is Mine,99 Souls,2cNCaMkur4qF0lNwJWBf6b,house,0.683,0.943,9,-3.6,1,0.0397,0.00423,0.0972,0.0356,0.706,118.991
Bump In The Night,"Lliam Taylor, Latroit, Sam Sparro",4sBowtv6vydHVLxVcfwI3t,house,0.663,0.849,1,-6.723,1,0.0909,0.134,0.000889,0.217,0.297,123.82
Fly Life,Basement Jaxx,2ahxNAacNCvUklnU449tys,house,0.734,0.886,7,-4.488,1,0.0946,0.00314,0.17,0.935,0.792,126.845
A Bit Patchy,Switch,1wPKUjLrsxEjFvXIo0npn9,house,0.831,0.658,11,-7.642,0,0.267,0.0178,0.906,0.0646,0.823,126.134
The Power - Radio Edit,"Tom Novy, TV Rock, Snap",0NzMsNRU9zDReCbJTFjyg0,house,0.473,0.98,10,-7.322,0,0.0448,0.00474,0.909,0.0778,0.364,125.993
You Got The Love - Shapeshifters Radio Edit,"The Source & Candi Staton, The Source, Candi Staton",3NKYP0nzkktxYeWjGgidSM,house,0.672,0.958,11,-5.795,1,0.0296,0.00375,0.00128,0.127,0.791,126.002
Free - Mood II Swing Radio Edit,Ultra Naté,0dc6CJ6BsiKxyPvW4yABLo,house,0.755,0.914,8,-6.096,1,0.0371,0.00389,0.000161,0.0371,0.736,124.97
Dayhunter,"Rhythm Masters, Klangfabrik",4eo8eWyPjXbmkYc1zaGVe2,house,0.73,0.956,1,-9.229,1,0.0597,0.000963,0.88,0.204,0.472,125.016
Gold - Siege Remix,"Michael Woods, Siege",1IFILjmqkzFbH9qFBQpZSp,house,0.807,0.981,1,-4.218,1,0.107,0.0628,0.577,0.326,0.366,123.989
Hold That Sucker Down - Radio Edit,OT Quartet,2doOp8uYV6fNxqcquijZPM,house,0.638,0.909,11,-7.783,0,0.0452,0.000507,0.233,0.277,0.289,129.039
Hallelujah Anyway - Larse Vocal,"Candi Staton, Larse",3QQFvqeSRycznvVZEnGUSs,house,0.906,0.597,2,-6.183,1,0.0594,0.00199,0.000344,0.0699,0.535,118.001
All In,Norman Doray,4zLvh5GPjvl3RxLGJpx045,house,0.636,0.913,0,-4.621,0,0.057,0.00427,0.00213,0.578,0.618,126.01
Pennies From Heaven (Remastered),Inner City,4EfIHd5ymQthDOEpZifCZ9,house,0.649,0.946,0,-3.291,1,0.0595,0.00696,0.309,0.0551,0.849,123.016
Fine Lines,"Felon, EKE",6LDpf8XkoPSS6vH0GPB0wR,house,0.64,0.945,10,-3.359,0,0.0678,0.0113,0.00025,0.0627,0.261,125.005
Hip House,Fast Eddie,1Kk4vr5wOojC7frStXiyjv,house,0.78,0.783,7,-8.207,1,0.103,0.000163,0.277,0.236,0.577,124.454
Do It Tonight - Tom Staar Remix,"Cedric Gervais, Tom Staar",3aIgxMuLeD3cram2sFEmpC,house,0.6,0.997,4,-3.011,0,0.0758,0.0659,0.813,0.428,0.257,124.997
Music Sounds Better With You - Radio Edit,Stardust,1mv4lh1rW1K6xhxhJmEezy,house,0.729,0.662,5,-7.191,0,0.337,0.00128,0.208,0.305,0.359,124.149
It's yours - Jon's B-side breakdown mix,"Jon Cutler, Eman",05ju3rMMPYhny8UVfiA3C5,house,0.884,0.609,10,-5.526,1,0.161,0.387,0.00633,0.126,0.831,127.251
Professional Widow - Armand's Star Trunk Funk Mix,"Tori Amos, Armand Van Helden",5CNs4YXFuXSgAHeRQb4B5T,house,0.727,0.969,7,-4.493,1,0.0419,0.00945,0.0017,0.364,0.737,128.05
Rapture (Creamer & Stephane K French Radio Edit) [feat. Nadia Ali],"iio, Nadia Ali",5aB13SYrsz9R7FVID7yrnb,house,0.72,0.937,5,-6.818,0,0.0935,0.0601,0.0245,0.0955,0.507,129.94
Don't Lose The Magic,Roffer,7zWflYgMcmOZEHu0R8NN6p,house,0.769,0.79,10,-5.038,0,0.0491,0.00422,0.00111,0.111,0.706,122.0
Alright - Brad Carter Radio Edit,"Red Carpet, Brad Carter",2MUCNxj1taS0xL0czfgsXH,house,0.667,0.578,7,-8.458,1,0.0335,0.00842,0.636,0.0977,0.384,125.969
Sleep,"Michael Woods, Andrea Martin",5U3id4YcX6N0Ts8ecIjeC6,house,0.827,0.768,6,-4.315,0,0.0543,0.00658,1.28e-06,0.0381,0.914,116.029
Someday - Roland Leesker Liquid Harmony Remix,"CeCe Rogers, Roland Leesker",6EKOp0QvFPw2ZaEtni3mmh,house,0.554,0.981,9,-4.856,0,0.0422,0.00016,0.0824,0.114,0.304,126.014
Get Hype,"Martin Ikin, Dope Earth Alien",51Ak7Z37wCSVKO7vHbkFhp,house,0.846,0.951,6,-7.648,1,0.0525,0.0271,0.58,0.0269,0.837,123.997
Sunday Shoutin' (Original Mix),Johnny Corporate,6mzsdLqhQjYCj3mjCNdpm9,house,0.723,0.618,6,-6.047,1,0.0558,1.58e-05,0.915,0.0483,0.808,124.007
Didn't I Give You Love - Hitradio RMX,Luvspunge,6pS39YX4kqUeIQnkR5dyEL,house,0.79,0.953,7,-6.535,1,0.0503,0.0327,0.945,0.106,0.676,129.914
Too Long,Daft Punk,3zMvotMEQK3xvH01vA9wAP,house,0.692,0.582,5,-10.164,0,0.301,0.00211,0.0,0.177,0.513,127.017
That's the Way Love Is - Underground Mix; Edit,Ten City,5eFCFpmDbqGqpdOVE9CXCh,house,0.638,0.742,7,-11.421,1,0.0485,0.0111,9.45e-05,0.0762,0.698,120.772
Don't Call Me Baby - Patrick Topping Remix - Edit,"Madison Avenue, Patrick Topping",2nEDu7WT6h9Gu0SM7NTF5b,house,0.801,0.988,7,-5.002,0,0.0516,0.0048,0.66,0.0616,0.721,124.986
Trust You,"MistaJam, Scott Quinn",4zGReDJNtrZkxxNUxgLu3Y,house,0.719,0.842,0,-4.548,1,0.0324,0.00185,0.0128,0.0965,0.449,123.003
Rise - Bini & Martini Luna Rossa Mix,"Soul Providers, Bini & Martini",3kR11RUctoShYwmUlNF3bb,house,0.749,0.732,3,-11.604,1,0.0513,0.00146,0.615,0.111,0.739,126.011
Red Alert - Jaxx Radio Mix,Basement Jaxx,2F5QeVVmCOuelAkRbni1bW,house,0.648,0.956,10,-3.421,0,0.0497,0.0507,0.000869,0.323,0.821,126.845
How Does Your House Work,"Chicane, Barbarella",2hUnwcgXnVcgcB8awl1j24,house,0.594,0.883,7,-4.964,0,0.0321,0.00905,0.591,0.0494,0.143,120.004
Finally,Kings Of Tomorrow,1BeZ3neH8aQioMKccVHdS9,house,0.859,0.584,7,-10.933,1,0.0584,0.0135,3.9e-05,0.251,0.833,124.988
(It Happens) Sometimes,Jack Back,4cWafPsRizm6woL5j4HNTD,house,0.833,0.886,11,-6.767,1,0.0573,0.000431,0.00451,0.11,0.604,122.025
Dance Du Sol (Badapa),Niko The Kid,5DVFo4hFtgLP6TfERoXGcX,house,0.763,0.884,6,-6.509,1,0.169,0.0274,0.893,0.223,0.447,126.046
Groove Is in the Heart,Deee-Lite,2He3NOyqtLNE3RQPpeDdSb,house,0.694,0.881,1,-4.053,0,0.0701,0.0153,0.0196,0.0851,0.924,121.554
Happiness - Bini & Martini Vocal Mix,"Bini, Martini, Bini & Martini",4UpCKJw4HZU4PJx3CwI7pL,house,0.695,0.779,4,-11.189,0,0.0543,0.00239,0.326,0.319,0.969,126.006
Joys,Roberto Surace,2owws8NRqfPUdIn3Uag7Yp,house,0.808,0.749,2,-6.482,1,0.0431,0.000126,0.0948,0.0459,0.923,125.002
Lady (Hear Me Tonight),Black Caviar,3Hec8SfV5QU3sFOQxkKGxI,house,0.757,0.841,11,-6.271,0,0.0581,0.00226,2.27e-05,0.0485,0.555,123.006
Shake It - Nic Fanciulli Edit - Radio Edit,"Lee Cabrera, Thomas Gold, Nic Fanciulli",3C9gJDHOw9zzN8BrtV30dp,house,0.801,0.926,10,-8.246,1,0.0409,0.00028,0.922,0.0927,0.512,126.027
What I Grew Up On,"OFFAIAH, BACATME",5H3luC7m2qL89RezU6Xl1l,house,0.824,0.805,11,-6.993,0,0.173,0.00829,0.0897,0.363,0.54,124.077
Come Back To Me,Robbie Rivera,2JxN6reTRQrcsmFowvENls,house,0.632,0.901,2,-5.052,1,0.084,0.000138,0.0258,0.0398,0.62,124.03
Do You Want It Right Now - King Street Mix,Degrees Of Motion,0JnTvHfPhROn64O0YJjUy4,house,0.725,0.747,7,-8.658,1,0.0342,0.000968,0.00312,0.0492,0.638,116.129
E Samba 2018 - Josh Butler Remix,"Junior Jack, Tube & Berger, Josh Butler",7vwSrhjC80ud3H7yj00h12,house,0.798,0.845,10,-10.35,1,0.0662,0.00255,0.937,0.0865,0.0962,126.016
Dove (I'll Be Loving You),Moony,2YCesiSx9IgzW37uDAgtJ9,house,0.69,0.791,11,-5.446,0,0.0425,7.99e-05,0.000876,0.0349,0.962,127.042
Check This Out - Club Version,Hardhouse,4IfsOfmcd7VoLe9N6Tx8cQ,house,0.842,0.786,10,-15.06,0,0.0773,0.0208,0.919,0.195,0.87,120.73
David - Radio Edit,GusGus,5jFCcQF9J8T9Vh2um1gl5l,house,0.673,0.855,10,-6.17,0,0.0385,0.00983,0.14,0.0773,0.844,124.969
Unica,Ruben Mandolini,7xQw6YwwuLcMFwMmTXJJ6r,house,0.73,0.93,10,-6.54,1,0.0369,0.00252,0.81,0.0497,0.815,125.006
Paper Aeroplane - Mk Gone With The Wind Remix,"Francesco Rossi, MK",6RPg53PqBKUfF3VwLTyBYy,house,0.816,0.6,3,-10.74,0,0.0457,0.115,0.511,0.0736,0.259,124.012
Joy - Kokiri Remix,Kokiri,042zRU9flcSz4vt4loeXXR,house,0.701,0.845,6,-4.468,0,0.133,0.211,0.00125,0.546,0.537,121.966
Free,"Daddy's Groove, Bottai, Mingue",6JleFGvsjniCD2lvA5tN02,house,0.598,0.899,5,-4.297,0,0.0456,0.0282,1.44e-05,0.472,0.515,120.056
Save our soul - Original,Bob Sinclar,40UK41z8wyc2Qb0v03L0IG,house,0.69,0.976,3,-4.44,0,0.0558,0.000897,0.639,0.338,0.689,128.045
Wanna Show U,Simon Fava,4T1eXrGsYbn3u0lFTEVD9D,house,0.695,0.893,5,-7.529,0,0.0417,0.017,0.717,0.13,0.408,124.01
It's Yours (feat. E-Man) - Distant Music Mix,"Jon Cutler, E-Man",1PrrP9oAtJTmNJDHWrctY5,house,0.902,0.842,10,-6.956,1,0.118,0.068,0.139,0.1,0.671,126.004
Benediction - Radio Edit,Hot Natured,0GPFq2mWMC6jKfTGDkAL9F,house,0.807,0.655,9,-8.144,0,0.0442,0.00251,0.00777,0.107,0.841,117.041
BANG! - Radio Edit,"Sandy Rivera, April",0gWFjYPlWlYrhZRjhavI5v,house,0.755,0.597,1,-7.005,1,0.032,0.369,0.0103,0.172,0.354,122.966
Déja Que Llora,Dual Beat,0BRbFLqMorWY5NVFdehC7L,house,0.725,0.953,0,-4.465,1,0.0617,0.00273,0.00466,0.0821,0.591,125.011
Holding On,"Disclosure, Gregory Porter",4VqDclslhsRisd6qBvP7iy,house,0.71,0.804,5,-5.207,1,0.333,0.139,0.000246,0.241,0.845,124.004
Sabrosura,"Cato Anaya, Les Castizos",4LXQZvIlidRBxr85YUBO2g,house,0.531,0.956,8,-6.99,1,0.0401,0.000616,0.846,0.515,0.24,123.989
Let It Go (with Marc E. Bassy) - Vintage Culture Remix,"Louie Vega, The Martinez Brothers, Vintage Culture, Marc E. Bassy",2Rzr9nzXM1yX3NB8CwHWQg,house,0.909,0.808,5,-6.588,0,0.147,0.029,0.000463,0.237,0.638,124.015
Be So Good,Bleach Baby,0mN0X0OYSTJKMe3TYV3NFf,house,0.732,0.957,10,-2.323,0,0.0752,0.0307,0.00107,0.0709,0.622,125.988
So Good to Me - Radio Edit,Chris Malinchak,4YYODVaWvNDvqsYiQtJJrM,house,0.716,0.465,11,-12.776,1,0.0377,0.166,0.0171,0.147,0.416,120.988
Bisou Sucré - Main Mix,"Africanism, Bob Sinclar",5Nt2aXCUfVTuHNWELrBt49,house,0.794,0.939,5,-6.11,1,0.0507,0.0119,0.905,0.0437,0.725,130.011
Wrong - Todd Terry Remix,"Everything But The Girl, Todd Terry",4fiPNLV8xhuljjLHRx5CEt,house,0.79,0.641,1,-11.511,1,0.0359,0.0101,0.0993,0.0701,0.781,123.207
Feel My Needs,WEISS,7nionv2ijjqUlg9m5iWPTc,house,0.789,0.692,3,-5.966,0,0.0475,0.001,0.861,0.0505,0.774,121.998
All My People In The House,Claude VonStroke,5SlhpboNwVTEvhnlmfjh3j,house,0.75,0.873,1,-4.487,1,0.0587,0.00164,0.741,0.0757,0.755,125.002
Naa Naa,MistaJam,5HDGIzrnKagEl3tpBOc9Cv,house,0.694,0.896,10,-5.247,0,0.0509,0.000523,0.577,0.0805,0.962,126.963
Point of View - Radio Edit,DB Boulevard,1Jlt67b4oOhCoFW9GQwL9T,house,0.676,0.715,6,-6.854,1,0.0287,0.00283,0.0767,0.0685,0.275,129.006
Get Up (Everybody) - Mousse T. Remix,Byron Stingily,1VN4EUfSdBO9mictRIDFiL,house,0.7,0.765,9,-7.136,0,0.05,0.000319,0.424,0.0642,0.419,125.813
Burn Me Up (The System),"Low Steppa, Amy Douglas",3ySgPEVjbKeXCgjNr8VszL,house,0.689,0.898,9,-5.57,0,0.155,0.00892,0.281,0.169,0.563,125.007
Respect,Adeva,4jvblfyS65FjeSWaD5uUhb,house,0.815,0.71,11,-10.283,1,0.0358,0.0217,0.000111,0.0489,0.77,119.029
Rise - Low Steppa Remix,"Miura Keys, Raphaella, Low Steppa",5qH709MWOjIHSAvCDrBPOZ,house,0.751,0.644,0,-8.27,1,0.045,0.0619,0.00576,0.242,0.335,122.981
Musique,Daft Punk,5N3FZ8eZ2mWwSWaJRAGHfS,house,0.821,0.885,11,-6.996,1,0.0811,0.00164,0.848,0.0851,0.832,117.206
My Journey,"Juan Diaz, Franco De Mulero",1877JYefku0vNHKizaMqLm,house,0.7,0.796,7,-7.096,1,0.0324,1.17e-05,0.871,0.0699,0.589,124.006
Freek'n You - MK Dub,"Jodeci, Mark Kinchen",6GPWphpakbMBuEf8WobVZw,house,0.769,0.722,1,-9.254,1,0.1,0.0033,0.0487,0.0857,0.7,126.033
Tourment D'Amour - Main Mix,"Africanism, DJ Gregory",4jISmC7YmHosmqwpsvQagV,house,0.816,0.864,10,-5.299,0,0.106,0.0146,0.0422,0.102,0.776,125.993
Work It,Corderoy,3X60hEK1sPrLCSVqKpXBlI,house,0.795,0.808,2,-7.43,1,0.0437,0.00297,0.688,0.264,0.127,124.984
The Rush - Richy Ahmed Remix,"Infinity Ink, Richy Ahmed",5xiyiC8GYoKWi6NU9rDD7x,house,0.741,0.741,6,-8.655,0,0.0416,0.000948,0.683,0.0716,0.496,126.041
